490	70	16	2	14	0	
460	60	13	1	12	0	
80	30	12	4	8	0	
80	20	20	5	15	0	
320	280	18	15	3	0	
350	390	20	17	3	0	
480	310	16	10	6	0	
80	60	20	15	5	0	
320	390	17	13	4	0	
180	450	20	8	12	0	
410	20	18	0	18	0	
70	360	16	3	13	0	
360	60	13	2	11	0	
50	400	17	2	15	0	
420	230	18	9	9	0	
150	160	16	15	1	0	
270	490	14	7	7	0	
380	280	20	14	6	0	
70	320	14	3	11	0	
40	260	18	2	16	0	
390	110	12	3	9	0	
40	50	12	9	3	0	
200	130	20	13	7	0	
120	290	17	7	10	0	
30	210	15	2	13	0	
330	230	16	11	5	0	
10	190	18	0	18	0	
280	170	16	9	7	0	
260	220	18	15	3	0	
230	90	11	4	7	0	
20	500	19	0	19	0	
70	80	14	12	2	0	
420	10	20	0	20	0	
490	440	17	15	2	0	
220	350	12	7	5	0	
230	490	12	5	7	0	
10	220	19	0	19	0	
500	410	16	13	3	0	
150	210	18	12	6	0	
480	270	12	6	6	0	
420	270	20	12	8	0	
40	380	16	1	15	0	
240	240	16	16	0	0	
100	360	15	4	11	0	
370	260	18	12	6	0	
240	380	12	7	5	0	
460	270	13	7	6	0	
400	500	15	12	3	0	
300	110	12	4	8	0	
460	140	11	3	8	0	
290	400	13	9	4	0	
420	10	19	0	19	0	
390	120	15	4	11	0	
410	130	18	5	13	0	
500	160	16	5	11	0	
470	150	14	4	10	0	
130	190	12	8	4	0	
90	220	17	6	11	0	
280	210	11	8	3	0	
50	50	14	14	0	0	
450	50	17	1	16	0	
100	380	18	4	14	0	
80	140	17	9	8	0	
460	140	16	4	12	0	
370	40	18	1	17	0	
180	390	17	7	10	0	
390	270	16	11	5	0	
330	270	11	9	2	0	
340	50	14	2	12	0	
120	240	17	8	9	0	
270	80	16	4	12	0	
380	240	16	10	6	0	
420	360	11	9	2	0	
460	450	16	15	1	0	
160	160	17	17	0	0	
60	500	19	2	17	0	
320	220	20	13	7	0	
20	60	20	6	14	0	
50	250	20	4	16	0	
490	370	14	10	4	0	
180	330	17	9	8	0	
210	90	14	6	8	0	
480	290	14	8	6	0	
140	350	12	4	8	0	
200	30	20	3	17	0	
190	180	14	13	1	0	
280	120	16	6	10	0	
430	450	15	14	1	0	
110	430	20	5	15	0	
320	160	17	8	9	0	
220	170	18	13	5	0	
60	110	14	7	7	0	
390	170	20	8	12	0	
420	300	18	12	6	0	
360	220	13	7	6	0	
200	190	17	16	1	0	
330	250	11	8	3	0	
340	20	11	0	11	0	
290	270	13	12	1	0	
490	480	16	15	1	0	
440	350	19	15	4	0	
410	260	18	11	7	0	
200	410	16	7	9	0	
310	370	18	15	3	0	
110	310	18	6	12	0	
60	330	19	3	16	0	
160	310	14	7	7	0	
390	440	11	9	2	0	
140	90	14	9	5	0	
400	370	17	15	2	0	
340	220	16	10	6	0	
260	230	16	14	2	0	
20	350	18	1	17	0	
50	360	14	1	13	0	
450	70	12	1	11	0	
470	30	16	1	15	0	
70	60	17	14	3	0	
220	200	17	15	2	0	
500	130	15	3	12	0	
150	210	14	10	4	0	
400	180	16	7	9	0	
250	330	20	15	5	0	
480	200	20	8	12	0	
360	170	12	5	7	0	
150	390	11	4	7	0	
310	430	11	7	4	0	
140	410	12	4	8	0	
260	300	16	13	3	0	
20	440	12	0	12	0	
20	190	12	1	11	0	
350	50	12	1	11	0	
110	500	13	2	11	0	
200	470	16	6	10	0	
320	110	14	4	10	0	
20	440	13	0	13	0	
60	330	14	2	12	0	
40	480	14	1	13	0	
190	430	12	5	7	0	
500	460	19	17	2	0	
260	140	20	10	10	0	
40	280	13	1	12	0	
160	30	16	3	13	0	
240	490	12	5	7	0	
290	310	17	15	2	0	
170	110	12	7	5	0	
140	440	13	4	9	0	
250	80	16	5	11	0	
400	40	17	1	16	0	
10	180	11	0	11	0	
70	470	13	1	12	0	
